step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
825,72722,1650,0.05414107139718908,0.5,0.5,0.027522433108923,1.0,1.0,,,,,,
826,72788,1652,0.02087017274723621,1.0,1.0,,,,,,,,,
827,72870,1654,0.023245727214118234,1.0,1.0,,,,,,,,,
828,72920,1656,0.032915599416313245,1.0,1.0,,,,,,,,,
829,73018,1658,0.06630871883836031,0.5,0.5,,,,,,,,,
830,73116,1660,0.03878689045036178,0.5,0.5,,,,,,,,,
831,73374,1662,0.013733041813011937,1.0,1.0,,,,,,,,,
832,73424,1664,0.03931046159756079,1.0,1.0,,,,,,,,,
833,73490,1666,0.030914695156052403,1.0,1.0,0.03490696707896496,1.0,1.0,,,,,,
834,73556,1668,0.02517401430774044,1.0,1.0,,,,,,,,,
835,73606,1670,0.04249516976842036,0.5,0.5,,,,,,,,,
836,73672,1672,0.048635454395371196,0.5,0.5,,,,,,,,,
837,73738,1674,0.041745000550381516,0.5,0.5,,,,,,,,,
838,73836,1676,0.023065183382932442,1.0,1.0,,,,,,,,,
839,73934,1678,0.030075951400261453,1.0,1.0,,,,,,,,,
840,74000,1680,0.030605970549650013,1.0,1.0,,,,,,,,,
841,74050,1682,0.037923592115500164,1.0,1.0,0.03575932121573715,1.0,1.0,,,,,,
842,74132,1684,0.02831762858390721,1.0,1.0,,,,,,,,,
843,74198,1686,0.028110178322722282,1.0,1.0,,,,,,,,,
844,74248,1688,0.027287013287641455,1.0,1.0,,,,,,,,,
845,74362,1690,0.01530472094221945,1.0,1.0,,,,,,,,,
846,74444,1692,0.03699904145146865,0.5,0.5,,,,,,,,,
847,74510,1694,0.02866137511406123,1.0,1.0,,,,,,,,,
848,74592,1696,0.03488183940625095,1.0,1.0,,,,,,,,,
849,74690,1698,0.044609421512759574,0.5,0.5,0.030419895916711542,0.5,0.5,,,,,,
850,74804,1700,0.01806887346568276,1.0,1.0,,,,,,,,,
851,74886,1702,0.02488942039874382,1.0,1.0,,,,,,,,,
852,74984,1704,0.030107763743556764,1.0,1.0,,,,,,,,,
853,75066,1706,0.04281586205452913,0.5,0.5,,,,,,,,,
854,75132,1708,0.020844437558189384,1.0,1.0,,,,,,,,,
855,75294,1710,0.023777934784426177,0.5,0.5,,,,,,,,,
856,75392,1712,0.03113538593885702,1.0,1.0,,,,,,,,,
857,75506,1714,0.022453835091769826,1.0,1.0,0.022344252487822815,1.0,1.0,,,,,,
858,75572,1716,0.022386217621788093,1.0,1.0,,,,,,,,,
859,75670,1718,0.0593471201503174,0.5,0.5,,,,,,,,,
860,75752,1720,0.025269360324862645,1.0,1.0,,,,,,,,,
861,75802,1722,0.017927734355240924,1.0,1.0,,,,,,,,,
862,75932,1724,0.01664689199739087,1.0,1.0,,,,,,,,,
863,76030,1726,0.028138792880223872,0.5,0.5,,,,,,,,,
864,76112,1728,0.029796043289097723,0.5,0.5,,,,,,,,,
865,76194,1730,0.026134339693089714,1.0,1.0,0.02869764543555599,1.0,1.0,,,,,,
866,76276,1732,0.02208947130345041,1.0,1.0,,,,,,,,,
867,76342,1734,0.04994955699929052,0.5,0.5,,,,,,,,,
868,76424,1736,0.040765480201342144,0.5,0.5,,,,,,,,,
869,76474,1738,0.03160565478336745,1.0,1.0,,,,,,,,,
870,76588,1740,0.026245450216000398,1.0,1.0,,,,,,,,,
871,76702,1742,0.020590205444272473,1.0,1.0,,,,,,,,,
872,76784,1744,0.046595745483326026,0.5,0.5,,,,,,,,,
873,76882,1746,0.0719228805417879,0.5,0.5,0.03696464603760735,1.0,1.0,,,,,,
874,76948,1748,0.017445261854495586,1.0,1.0,,,,,,,,,
875,77030,1750,0.03486787384924537,0.5,0.5,,,,,,,,,
876,77112,1752,0.02765204766279203,0.5,0.5,,,,,,,,,
877,77194,1754,0.015903318807278993,1.0,1.0,,,,,,,,,
878,77260,1756,0.02551420587329631,1.0,1.0,,,,,,,,,
879,77342,1758,0.03717217066598096,0.5,0.5,,,,,,,,,
880,77600,1760,0.022753348931205435,0.5,0.5,,,,,,,,,
881,77682,1762,0.030815021841786805,1.0,1.0,0.03496953987209833,0.5,0.5,,,,,,
882,77748,1764,0.027321337223229422,1.0,1.0,,,,,,,,,
883,77830,1766,0.033355890672079114,0.5,0.5,,,,,,,,,
884,77896,1768,0.03312030338355726,1.0,1.0,,,,,,,,,
885,77946,1770,0.026601308812241767,1.0,1.0,,,,,,,,,
886,78028,1772,0.02932897140007117,0.5,0.5,,,,,,,,,
887,78126,1774,0.03104382857073991,0.5,0.5,,,,0.716738224029541,0.9076923076923077,0.4957983193277311,0.8953634085213033,0.8938542259343928,0.641304347826087
888,78208,1776,0.01757550086536503,1.0,1.0,,,,,,,,,
889,78274,1778,0.02652633500048978,1.0,1.0,0.04684209149636444,0.5,0.5,,,,,,
890,78372,1780,0.017054194208388555,1.0,1.0,,,,,,,,,
891,78438,1782,0.020355757878687653,1.0,1.0,,,,,,,,,
892,78520,1784,0.02258190631550679,1.0,1.0,,,,,,,,,
893,78666,1786,0.021421259278286017,1.0,1.0,,,,,,,,,
894,78748,1788,0.02377216564019909,1.0,1.0,,,,,,,,,
895,78830,1790,0.016580298087385016,1.0,1.0,,,,,,,,,
896,78928,1792,0.020292496710171692,1.0,1.0,,,,,,,,,
897,78978,1794,0.08307890069598216,0.5,0.5,0.022182888259667376,1.0,1.0,,,,,,
898,79076,1796,0.021655011824841492,0.5,0.5,,,,,,,,,
899,79158,1798,0.022581008181864492,1.0,1.0,,,,,,,,,
900,79240,1800,0.021600904823048044,1.0,1.0,,,,,,,,,
901,79370,1802,0.01295941853376462,1.0,1.0,,,,,,,,,
902,79452,1804,0.029960136968940787,1.0,1.0,,,,,,,,,
903,79518,1806,0.022948743576580454,1.0,1.0,,,,,,,,,
904,79568,1808,0.02647332752105892,1.0,1.0,,,,,,,,,
905,79810,1810,0.013493730797684596,1.0,1.0,0.025409736197192005,1.0,1.0,,,,,,
906,79924,1812,0.027975650146919568,1.0,1.0,,,,,,,,,
907,80070,1814,0.02385928019591423,1.0,1.0,,,,,,,,,
908,80120,1816,0.012403639093026867,1.0,1.0,,,,,,,,,
909,80202,1818,0.028974586576976435,1.0,1.0,,,,,,,,,
910,80284,1820,0.02619995262920565,0.5,0.5,,,,,,,,,
911,80350,1822,0.024698538374741476,1.0,1.0,,,,,,,,,
912,80432,1824,0.02905462648009416,1.0,1.0,,,,,,,,,
913,80514,1826,0.016739443573023892,1.0,1.0,0.025898335859887996,1.0,1.0,,,,,,
914,80628,1828,0.030676332900041285,1.0,1.0,,,,,,,,,
915,80694,1830,0.03624618620889123,0.5,0.5,,,,,,,,,
916,81000,1832,0.008752390751132657,1.0,1.0,,,,,,,,,
917,81098,1834,0.017939830453557685,1.0,1.0,,,,,,,,,
918,81148,1836,0.028552463189225816,1.0,1.0,,,,,,,,,
919,81214,1838,0.02075793614363647,1.0,1.0,,,,,,,,,
920,81264,1840,0.042198021538991576,0.5,0.5,,,,,,,,,
921,81394,1842,0.028660743581515363,0.5,0.5,0.02413878906888567,1.0,1.0,,,,,,
922,81476,1844,0.01969097221537231,1.0,1.0,,,,,,,,,
923,81574,1846,0.05325584180713728,0.5,0.5,,,,,,,,,
924,81656,1848,0.029574611277468642,1.0,1.0,,,,,,,,,
925,81722,1850,0.025219557576083386,1.0,1.0,,,,,,,,,
926,81788,1852,0.052888229938619136,0.5,0.5,,,,,,,,,
927,81870,1854,0.019204838279049,1.0,1.0,,,,,,,,,
928,81952,1856,0.020003557977630405,1.0,1.0,,,,,,,,,
929,82210,1858,0.007989245184556636,1.0,1.0,0.02166847343046538,1.0,1.0,,,,,,
930,82260,1860,0.029531417019146227,1.0,1.0,,,,,,,,,
931,82310,1862,0.015614840591442768,1.0,1.0,,,,,,,,,
932,82360,1864,0.01844780091758973,1.0,1.0,,,,,,,,,
933,82474,1866,0.032180198415174215,1.0,1.0,,,,,,,,,
934,82524,1868,0.018627735108990847,1.0,1.0,,,,,,,,,
935,82638,1870,0.015750640767260588,1.0,1.0,,,,,,,,,
936,82704,1872,0.05348966123337959,0.5,0.5,,,,,,,,,
937,82818,1874,0.022591277106127693,1.0,1.0,0.041601461747756426,0.5,0.5,,,,,,
938,82868,1876,0.10796539132127995,0.5,0.5,,,,,,,,,
939,82950,1878,0.019404584462379717,1.0,1.0,,,,,,,,,
940,83080,1880,0.0250677597961203,0.5,0.5,,,,,,,,,
941,83146,1882,0.02568890174101398,0.5,0.5,,,,,,,,,
942,83340,1884,0.015076180584010217,0.5,0.5,,,,,,,,,
943,83406,1886,0.04699656260207121,0.5,0.5,,,,,,,,,
944,83456,1888,0.027472050031598583,1.0,1.0,,,,,,,,,
945,83538,1890,0.022184803161304445,1.0,1.0,0.03485912193905279,0.5,0.5,,,,,,
946,83588,1892,0.016531177306872757,1.0,1.0,,,,,,,,,
947,83670,1894,0.014755684458534235,1.0,1.0,,,,,,,,,
948,83752,1896,0.01734656172700056,1.0,1.0,,,,,,,,,
949,83834,1898,0.05319732668514189,0.5,0.5,,,,,,,,,
950,83948,1900,0.031081233365995498,1.0,1.0,,,,,,,,,
951,84078,1902,0.0237672126637699,1.0,1.0,,,,,,,,,
952,84144,1904,0.019603728722377128,1.0,1.0,,,,,,,,,
953,84290,1906,0.017990185938284012,1.0,1.0,0.018638733317688352,1.0,1.0,,,,,,
954,84420,1908,0.021933009512922583,1.0,1.0,,,,,,,,,
955,84502,1910,0.023352132492089367,1.0,1.0,,,,,,,,,
956,84552,1912,0.021335295517686367,1.0,1.0,,,,,,,,,
957,84634,1914,0.02760598452208069,1.0,1.0,,,,,,,,,
958,84700,1916,0.020315046733542206,1.0,1.0,,,,,,,,,
959,84766,1918,0.026603874777138117,1.0,1.0,,,,,,,,,
960,84864,1920,0.02679681508606829,1.0,1.0,,,,,,,,,
961,84946,1922,0.023693244455630518,1.0,1.0,0.02523605838341003,1.0,1.0,,,,,,
962,85012,1924,0.030789882720991955,1.0,1.0,,,,,,,,,
963,85110,1926,0.03213483174783808,1.0,1.0,,,,,,,,,
964,85160,1928,0.04976209553654674,0.5,0.5,,,,,,,,,
965,85210,1930,0.13844637390452896,0.0,0.0,,,,,,,,,
966,85292,1932,0.06703082699590594,0.0,0.0,,,,,,,,,
967,85390,1934,0.04698853745291671,0.5,0.5,,,,,,,,,
968,85488,1936,0.026017120390361012,1.0,1.0,,,,,,,,,
969,85554,1938,0.019643919910886327,1.0,1.0,0.008518500586937339,1.0,1.0,,,,,,
970,85636,1940,0.023500648881803497,1.0,1.0,,,,,,,,,
971,85686,1942,0.023531590442992942,1.0,1.0,,,,,,,,,
972,85752,1944,0.02107930704914907,1.0,1.0,,,,,,,,,
973,85834,1946,0.02971039423989714,1.0,1.0,,,,,,,,,
974,85964,1948,0.017358397545540354,1.0,1.0,,,,,,,,,
975,86062,1950,0.021012849324324637,1.0,1.0,,,,,,,,,
976,86144,1952,0.03663853721829946,0.5,0.5,,,,,,,,,
977,86194,1954,0.01794588980539023,1.0,1.0,0.03234484649739898,1.0,1.0,,,,,,
978,86276,1956,0.017293225407454885,1.0,1.0,,,,,,,,,
979,86374,1958,0.021774776454925208,1.0,1.0,,,,,,,,,
980,86424,1960,0.02459880017127337,1.0,1.0,,,,,,,,,
981,86570,1962,0.01814419494654026,1.0,1.0,,,,,,,,,
982,86652,1964,0.026855804578284737,1.0,1.0,,,,,,,,,
983,86718,1966,0.017825760585292304,1.0,1.0,,,,,,,,,
984,86800,1968,0.021691398435184965,1.0,1.0,,,,,,,,,
985,86930,1970,0.027185763266077172,1.0,1.0,0.017541722148976115,1.0,1.0,,,,,,
986,87012,1972,0.029275181906865334,1.0,1.0,,,,,,,,,
987,87142,1974,0.026113632726155626,1.0,1.0,,,,,,,,,
988,87208,1976,0.023180875095531517,1.0,1.0,,,,,,,,,
989,87290,1978,0.051714087460844896,0.5,0.5,,,,,,,,,
990,87420,1980,0.019865766862494638,1.0,1.0,,,,,,,,,
991,87486,1982,0.015810699817957356,1.0,1.0,,,,,,,,,
992,87552,1984,0.021651150142643016,1.0,1.0,,,,,,,,,
993,87602,1986,0.02175812959062266,1.0,1.0,0.036353704370631026,0.5,0.5,,,,,,
994,87732,1988,0.020376300589718996,1.0,1.0,,,,,,,,,
995,87830,1990,0.018805240029493384,1.0,1.0,,,,,,,,,
996,87912,1992,0.029197975983181097,1.0,1.0,,,,,,,,,
997,88218,1994,0.015143785939729384,1.0,1.0,,,,,,,,,
998,88284,1996,0.025600785169185653,1.0,1.0,,,,,,,,,
999,88382,1998,0.019512077180327953,1.0,1.0,,,,,,,,,
1000,88432,2000,0.060075557617371184,0.5,0.5,,,,,,,,,
1001,88482,2002,0.021301994123180828,1.0,1.0,0.027544767712873484,0.5,0.5,,,,,,
1002,88548,2004,0.0182664067846963,1.0,1.0,,,,,,,,,
1003,88630,2006,0.016067639694778334,1.0,1.0,,,,,,,,,
1004,88728,2008,0.06814860368941784,0.5,0.5,,,,,,,,,
1005,88842,2010,0.020952748185395,1.0,1.0,,,,,,,,,
1006,88924,2012,0.03833804091405318,1.0,1.0,,,,,,,,,
1007,89006,2014,0.04117339903674293,0.5,0.5,,,,,,,,,
1008,89296,2016,0.01868261693140994,1.0,1.0,,,,,,,,,
1009,89554,2018,0.0177768605216238,1.0,1.0,0.01863974001415651,1.0,1.0,,,,,,
1010,89668,2020,0.019046744676056736,1.0,1.0,,,,,,,,,
1011,89766,2022,0.04248113065149483,0.5,0.5,,,,,,,,,
1012,90008,2024,0.018014797781279412,1.0,1.0,,,,,,,,,
1013,90074,2026,0.021392330032485918,1.0,1.0,,,,,,,,,
1014,90172,2028,0.025224082098438887,1.0,1.0,,,,,,,,,
1015,90254,2030,0.025548362931222073,1.0,1.0,,,,,,,,,
1016,90336,2032,0.04178804920457333,0.5,0.5,,,,,,,,,
1017,90434,2034,0.041088704101119526,0.5,0.5,0.018836757799326732,1.0,1.0,,,,,,
1018,90548,2036,0.017046220319337276,1.0,1.0,,,,,,,,,
1019,90630,2038,0.022229949409258553,1.0,1.0,,,,,,,,,
1020,90728,2040,0.03265643620214178,0.5,0.5,,,,,,,,,
1021,90778,2042,0.021530339520201475,1.0,1.0,,,,,,,,,
1022,90924,2044,0.01618871333688326,1.0,1.0,,,,,,,,,
1023,91006,2046,0.02442550406487135,1.0,1.0,,,,,,,,,
1024,91088,2048,0.02521597032336468,1.0,1.0,,,,,,,,,
1025,91202,2050,0.024642142237745638,1.0,1.0,0.05478740352469946,0.5,0.5,,,,,,
1026,91332,2052,0.028752018889281316,0.5,0.5,,,,,,,,,
1027,91398,2054,0.026236303587256773,1.0,1.0,,,,,,,,,
1028,91448,2056,0.09308021846906438,0.5,0.5,,,,,,,,,
1029,91514,2058,0.024737221939594746,1.0,1.0,,,,,,,,,
1030,91612,2060,0.03174778461000339,0.5,0.5,,,,,,,,,
1031,91678,2062,0.03695216658783466,0.5,0.5,,,,,,,,,
1032,91808,2064,0.028493252579492038,0.5,0.5,,,,,,,,,
1033,91922,2066,0.03516852314536144,0.5,0.5,0.03484796426244429,0.5,0.5,,,,,,
1034,91988,2068,0.03837090748034826,1.0,1.0,,,,,,,,,
1035,92038,2070,0.027842094509299687,1.0,1.0,,,,,,,,,
1036,92104,2072,0.036830221261379845,1.0,1.0,,,,,,,,,
1037,92202,2074,0.020875077016698215,1.0,1.0,,,,,,,,,
1038,92284,2076,0.026905759262561328,1.0,1.0,,,,,,,,,
1039,92366,2078,0.02205900171222311,1.0,1.0,,,,,,,,,
1040,92464,2080,0.030422647895934463,1.0,1.0,,,,,,,,,
1041,92530,2082,0.017687936887516572,1.0,1.0,0.03633383689045634,0.5,0.5,,,,,,
1042,92596,2084,0.026918234134570868,1.0,1.0,,,,,,,,,
1043,92662,2086,0.018601004568299682,1.0,1.0,,,,,,,,,
1044,92824,2088,0.021879416316345667,1.0,1.0,,,,,,,,,
1045,92938,2090,0.03181503487926551,1.0,1.0,,,,,,,,,
1046,93004,2092,0.021224922757173775,1.0,1.0,,,,,,,,,
1047,93070,2094,0.033853477607435706,1.0,1.0,,,,,,,,,
1048,93152,2096,0.021450752189106425,1.0,1.0,,,,,,,,,
1049,93234,2098,0.06833215864092927,0.5,0.5,0.020658074141704542,1.0,1.0,,,,,,
1050,93684,2100,0.008254354407234977,1.0,1.0,,,,,,,,,
1051,93782,2102,0.016166284716819062,1.0,1.0,,,,,,,,,
1052,93848,2104,0.04196140581622784,0.5,0.5,,,,,,,,,
1053,93930,2106,0.02943258180723569,1.0,1.0,,,,,,,,,
1054,94076,2108,0.029192663590050263,0.5,0.5,,,,,,,,,
1055,94222,2110,0.01688324292539821,1.0,1.0,,,,,,,,,
1056,94352,2112,0.03337685914888085,0.5,0.5,,,,,,,,,
1057,94434,2114,0.015679924128970017,1.0,1.0,0.06880318528529036,0.5,0.5,,,,,,
1058,94484,2116,0.027752592971179792,1.0,1.0,,,,,,,,,
1059,94614,2118,0.026250956235739406,1.0,1.0,,,,,,,,,
1060,94680,2120,0.038040674820740604,0.5,0.5,,,,,,,,,
1061,94762,2122,0.030674418142865756,1.0,1.0,,,,,,,,,
1062,94828,2124,0.024949331558927954,1.0,1.0,,,,,,,,,
1063,94958,2126,0.02228901275514545,1.0,1.0,,,,,,,,,
1064,95040,2128,0.03683612270977028,0.5,0.5,,,,,,,,,
1065,95138,2130,0.02286548094694126,1.0,1.0,0.038921244640271954,0.5,0.5,,,,,,
1066,95204,2132,0.03134998757187532,1.0,1.0,,,,,,,,,
1067,95318,2134,0.028554502608052906,1.0,1.0,,,,,,,,,
1068,95400,2136,0.04511061022962167,0.5,0.5,,,,,,,,,
1069,95466,2138,0.027450410034307426,1.0,1.0,,,,,,,,,
1070,95532,2140,0.02402151001002494,1.0,1.0,,,,,,,,,
1071,95614,2142,0.05591301215311978,0.5,0.5,,,,,,,,,
1072,95728,2144,0.022358983154824406,1.0,1.0,,,,,,,,,
1073,95778,2146,0.02190170978447289,1.0,1.0,0.02376819764894511,1.0,1.0,,,,,,
1074,95876,2148,0.023329090505806865,1.0,1.0,,,,,,,,,
1075,95974,2150,0.016909163952586823,1.0,1.0,,,,,,,,,
1076,96040,2152,0.02549075110076956,1.0,1.0,,,,,,,,,
1077,96106,2154,0.025115347367500363,1.0,1.0,,,,,,,,,
1078,96172,2156,0.019745612424985667,1.0,1.0,,,,,,,,,
1079,96254,2158,0.02886089769784303,1.0,1.0,,,,,,,,,
1080,96320,2160,0.0397853906234377,0.5,0.5,,,,,,,,,
1081,96434,2162,0.012744566702530652,1.0,1.0,0.02129014036137505,1.0,1.0,,,,,,
1082,96628,2164,0.020324450506207844,1.0,1.0,,,,,,,,,
1083,96678,2166,0.026397240070825015,1.0,1.0,,,,,,,,,
1084,96904,2168,0.03443697790605906,0.5,0.5,,,,,,,,,
1085,97002,2170,0.017398519671228314,1.0,1.0,,,,,,,,,
1086,97068,2172,0.025557597435654316,1.0,1.0,,,,,,,,,
1087,97150,2174,0.01257364009518278,1.0,1.0,,,,,,,,,
1088,97200,2176,0.019765474465990945,1.0,1.0,,,,,,,,,
1089,97314,2178,0.06580268335578045,0.5,0.5,0.03141407402110054,0.5,0.5,,,,,,
1090,97364,2180,0.02184928471674842,1.0,1.0,,,,,,,,,
1091,97414,2182,0.021318726172297225,1.0,1.0,,,,,,,,,
1092,97480,2184,0.022055182918047648,1.0,1.0,,,,,,,,,
1093,97594,2186,0.018717801852023645,1.0,1.0,,,,,,,,,
1094,97676,2188,0.03623221852834831,0.5,0.5,,,,,,,,,
1095,97758,2190,0.02678585757907786,1.0,1.0,,,,,,,,,
1096,97856,2192,0.02367366382960578,1.0,1.0,,,,,,,,,
1097,97970,2194,0.043849619616895714,0.5,0.5,0.0243011081907116,1.0,1.0,,,,,,
1098,98052,2196,0.023415783785603706,1.0,1.0,,,,,,,,,
1099,98118,2198,0.022108212956020452,1.0,1.0,,,,,,,,,
1100,98168,2200,0.026257255332093336,1.0,1.0,,,,,,,,,
1101,98266,2202,0.024541254533487517,1.0,1.0,,,,,,,,,
1102,98332,2204,0.03398537382950053,1.0,1.0,,,,,,,,,
1103,98382,2206,0.01767447950299053,1.0,1.0,,,,,,,,,
1104,98432,2208,0.026723047612128237,1.0,1.0,,,,,,,,,
1105,98498,2210,0.020174544021474505,1.0,1.0,0.06698513308997645,0.0,0.0,,,,,,
1106,98580,2212,0.03105020542233069,1.0,1.0,,,,,,,,,
1107,98630,2214,0.15481818025601415,0.5,0.5,,,,,,,,,
1108,98696,2216,0.019802445692112088,1.0,1.0,,,,,,,,,
1109,98778,2218,0.04707711296980415,0.5,0.5,,,,,,,,,
1110,98860,2220,0.0140075564916624,1.0,1.0,,,,,,,,,
1111,98910,2222,0.04183238589038713,0.5,0.5,,,,,,,,,
1112,99024,2224,0.01932533163830158,1.0,1.0,,,,,,,,,
1113,99090,2226,0.019530609153771365,1.0,1.0,0.025058803151523534,1.0,1.0,,,,,,
1114,99252,2228,0.02107569025459088,0.5,0.5,,,,,,,,,
1115,99318,2230,0.022283791324261986,1.0,1.0,,,,,,,,,
1116,99416,2232,0.023395494519960872,1.0,1.0,,,,,,,,,
1117,99482,2234,0.013727911732016766,1.0,1.0,,,,,,,,,
1118,99580,2236,0.024785289402549704,1.0,1.0,,,,,,,,,
1119,99646,2238,0.030756722068363156,1.0,1.0,,,,,,,,,
1120,99744,2240,0.02900336990981449,1.0,1.0,,,,,,,,,
1121,99858,2242,0.02285330488749813,1.0,1.0,0.0352267947862371,1.0,1.0,,,,,,
1122,99988,2244,0.022874278607514495,0.5,0.5,,,,,,,,,
1123,100038,2246,0.021256132576672828,1.0,1.0,,,,,,,,,
1124,100088,2248,0.06239602900449729,0.5,0.5,,,,,,,,,
1125,100170,2250,0.02090389233267888,1.0,1.0,,,,,,,,,
1126,100252,2252,0.03052787687272849,1.0,1.0,,,,,,,,,
1127,100334,2254,0.029501469628834452,1.0,1.0,,,,,,,,,
1128,100416,2256,0.018924503955437107,1.0,1.0,,,,,,,,,
1129,100466,2258,0.018650693753582647,1.0,1.0,0.06694744853321026,0.5,0.5,,,,,,
1130,100548,2260,0.016630574758961306,1.0,1.0,,,,,,,,,
1131,100678,2262,0.018620399301516957,1.0,1.0,,,,,,,,,
1132,100744,2264,0.12563721002950842,0.5,0.5,,,,,,,,,
1133,100842,2266,0.026717665027663318,0.5,0.5,,,,,,,,,
1134,100892,2268,0.018597628815114148,1.0,1.0,,,,,,,,,
1135,100958,2270,0.04936215719578285,0.5,0.5,,,,,,,,,
1136,101024,2272,0.024595060684441707,1.0,1.0,,,,,,,,,
1137,101106,2274,0.03200222186895553,1.0,1.0,0.030852549826722676,1.0,1.0,,,,,,
1138,101204,2276,0.03293381662996884,0.5,0.5,,,,,,,,,
1139,101366,2278,0.024094060608818836,0.5,0.5,,,,,,,,,
1140,101496,2280,0.02290719583493228,1.0,1.0,,,,,,,,,
1141,101578,2282,0.025725381582546104,1.0,1.0,,,,,,,,,
1142,101644,2284,0.01912727494996943,1.0,1.0,,,,,,,,,
1143,101790,2286,0.022891156120365647,1.0,1.0,,,,,,,,,
1144,101888,2288,0.03726764113305155,0.5,0.5,,,,,,,,,
1145,101954,2290,0.027709731422073672,1.0,1.0,0.02608769136446483,0.5,0.5,,,,,,
1146,102020,2292,0.02324935823038686,1.0,1.0,,,,,,,,,
1147,102086,2294,0.03537311361749744,1.0,1.0,,,,,,,,,
1148,102168,2296,0.023978269433398963,1.0,1.0,,,,,,,,,
1149,102234,2298,0.021138775089712,1.0,1.0,,,,,,,,,
1150,102380,2300,0.01559931831360801,1.0,1.0,,,,,,,,,
1151,102446,2302,0.053190775399452835,0.5,0.5,,,,,,,,,
1152,102544,2304,0.04528834194048007,0.5,0.5,,,,,,,,,
1153,102626,2306,0.03678620116226739,0.5,0.5,0.07165893633689849,0.5,0.5,,,,,,
1154,102724,2308,0.02064786488891211,1.0,1.0,,,,,,,,,
1155,102886,2310,0.013448504938636687,1.0,1.0,,,,,,,,,
1156,102952,2312,0.03523217345741614,1.0,1.0,,,,,,,,,
1157,103050,2314,0.0169968659292014,1.0,1.0,,,,,,,,,
1158,103180,2316,0.018611777200533197,1.0,1.0,,,,,,,,,
1159,103278,2318,0.025791722789684474,1.0,1.0,,,,,,,,,
1160,103360,2320,0.02175022485867157,1.0,1.0,,,,,,,,,
1161,103458,2322,0.028913867772789675,0.5,0.5,0.029559025063972514,1.0,1.0,,,,,,
1162,103524,2324,0.02732516483375548,1.0,1.0,,,,,,,,,
1163,103606,2326,0.042606355410462135,0.5,0.5,,,,,,,,,
1164,103672,2328,0.03079973174724728,1.0,1.0,,,,,,,,,
1165,103738,2330,0.02502196141969762,1.0,1.0,,,,,,,,,
1166,103804,2332,0.02510428403092192,1.0,1.0,,,,,,,,,
1167,103870,2334,0.011433623691573302,1.0,1.0,,,,,,,,,
1168,103920,2336,0.02262986554414965,1.0,1.0,,,,,,,,,
1169,104018,2338,0.030123581161418167,1.0,1.0,0.01862732524145031,1.0,1.0,,,,,,
1170,104196,2340,0.024978973757957153,1.0,1.0,,,,,,,,,
1171,104278,2342,0.04221869334952499,0.5,0.5,,,,,,,,,
1172,104360,2344,0.021645331803232692,1.0,1.0,,,,,,,,,
1173,104442,2346,0.0201049152174528,0.5,0.5,,,,,,,,,
1174,104524,2348,0.019353957119965345,1.0,1.0,,,,,,,,,
1175,104590,2350,0.01479015552556575,1.0,1.0,,,,,,,,,
1176,104656,2352,0.024121832978744352,1.0,1.0,,,,,,,,,
1177,104754,2354,0.05311422286136652,0.0,0.0,0.029214494262196238,1.0,1.0,,,,,,
1178,104836,2356,0.025840482872812577,1.0,1.0,,,,,,,,,
1179,104902,2358,0.053390630864541905,0.5,0.5,,,,,,,,,
1180,105000,2360,0.025243101703408682,0.5,0.5,,,,,,,,,
1181,105114,2362,0.023593868622618693,1.0,1.0,,,,,,,,,
1182,105196,2364,0.024770689182536443,1.0,1.0,,,,,,,,,
1183,105278,2366,0.019570981072349246,1.0,1.0,,,,,,,,,
1184,105392,2368,0.021376043452354294,1.0,1.0,,,,,,,,,
1185,105490,2370,0.029271854948767672,1.0,1.0,0.05309148439702404,0.0,0.0,,,,,,
1186,105572,2372,0.022263681341239135,1.0,1.0,,,,,,,,,
1187,105638,2374,0.03000690831502652,1.0,1.0,,,,,,,,,
1188,105960,2376,0.006462316281602399,1.0,1.0,,,,,,,,,
1189,106042,2378,0.02835551509723882,1.0,1.0,,,,,,,,,
1190,106140,2380,0.024003559764875417,1.0,1.0,,,,,,,,,
1191,106206,2382,0.026289241820436474,1.0,1.0,,,,,,,,,
1192,106272,2384,0.019631315364117653,1.0,1.0,,,,,,,,,
1193,106322,2386,0.05016076021325716,0.5,0.5,0.06456319480683305,0.5,0.5,,,,,,
1194,106388,2388,0.02484699266815369,1.0,1.0,,,,,,,,,
1195,106454,2390,0.030108619866132356,1.0,1.0,,,,,,,,,
1196,106552,2392,0.03566150887563102,0.5,0.5,,,,,,,,,
1197,106682,2394,0.019101431862233086,1.0,1.0,,,,,,,,,
1198,106748,2396,0.02346864616134553,1.0,1.0,,,,,,,,,
1199,106862,2398,0.023363334735774646,1.0,1.0,,,,,,,,,
1200,106944,2400,0.021590035222892764,1.0,1.0,,,,,,,,,
1201,107042,2402,0.019408755128006303,1.0,1.0,0.07300515302653367,0.5,0.5,,,,,,
1202,107124,2404,0.014520395682020534,1.0,1.0,,,,,,,,,
1203,107206,2406,0.020468652942508925,1.0,1.0,,,,,,,,,
1204,107288,2408,0.03552669595912061,1.0,1.0,,,,,,,,,
1205,107354,2410,0.0299175023069256,1.0,1.0,,,,,,,,,
